rnum,productGb,prdlstReportNo,prdlstNm,prdkind,prdkindstate,capacity,manufacture,seller,rawmtrl,allergy,nutrient,barcode,imgurl1,imgurl2
10739,식품,19910227021735,미니사과맛쿠키,과자(기타),알수없음,16g(66kcal),㈜호남샤니,㈜에스피씨삼립,"밀가루(밀/미국산),내열성사과필링[사과퓨레(사과/국산),가당사과다이스(사과/국산)],백설탕,마가린(인도네시아산),전란액","밀,계란,우유 함유","총 내용량 16g 66kcal 나트륨 40mg 2%탄수화물 10g 3%, 당류 6g 6%,지방 2.5g 5%,트랜스지방 0g,포화지방 1.2g 8%,콜레스테롤 5mg미만 1%,단백질 0.8g 1% 1일 영양성분 기준치에 대한 비율(%)은 2,000kcal기준이므로 개인의 필요 열량에 따라 다를 수 있습니다.",알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021735/19910227021735-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021735/19910227021735-2.jpg
10741,식품,19910227021730,스트로베리 쇼콜라,빵류,가열하지않고섭취하는냉동식품,135g,㈜호남샤니/광주광역시 광산구 하남산단5번로 67(장덕동),㈜삼립식품/경기도 시흥시 공단1대로 101(정왕동),"밀가루[밀/미국산],전란액/국산(계란),마가린/인도네시아산[정제팜올레인유,팜유,팜스테아린,정제소금,유화제],초콜릿/싱가포르산[코코아매스,설탕,코코아버터,무수유지방,유화제(대두)],백설탕,정제소금],코코아분말,골든시럽,탈지분유(우유),당류가공품[딸기농축액(딸기/국산)],혼합제제[산도조절제,전분],산도조절제,잔탄검","밀,계란,대두,우유 함유","1회 제공량 2개(54g) 총약3회 제공량(135g) 1회제공량당함량 *%영양성분 기준치 열량 257kcal, 탄수화물 23g 7%,당류 15g, 단백질 3g 5%, 지방 17g 33%, 포화지방 8g 53%,트랜스지방 0.5g미만,콜레스테롤 105mg 1%,나트륨 80mg 4% *%영양성분 기준치: 1일 영양성분 기준치에 대한 비율",알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021730/19910227021730-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021730/19910227021730-2.jpg
10742,식품,19910227021728,바나나러스크,과자,알수없음,60g,㈜호남샤니/광주광역시광산구 하남산단5번로67(장덕동),㈜삼립식품/경기도 시흥시 공단1대로 101(정왕동),"식빵[밀가루(밀/미국산,캐나다산),백설탕,쇼트닝/인도네시아산,정제소금,효모,유청분말(우유),곡류가공품(대두)],쇼트닝[식물성유지(팜유/말레이시아산,팜올레인유/말레이시아산,야자경화유),유화제],바나나맛시즈닝,[백설탕,덱스트린,바나나분말{바나나퓨레(바나나/에콰도르산)},유청분말(유청/국산),바나나농축분말B{바나나농축액(바나나/이스라엘산)},아스파탐(합성감미료,페닐알라닌함유)],백설탕","밀,우유,대두함유",1회 제공량 1봉(60g) 1회 제공량 당 함량 *%영양성분 기준치 열량231kcal 탄수화물28g 8% 당류5g 단백질5g 9% 지방11g 22% 포화지방6g 40% 트랜스지방0.5g미만 콜레스테롤5mg 2% 나트륨250mg 13% *%영양성분기준치:1일 영양성분 기준치에 대한 비율,8801068100877,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021728/19910227021728-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021728/19910227021728-2.jpg
10744,식품,19910227021716,쇼콜라 미니파이,초콜릿가공품,알수없음,50g,㈜호남샤니/광주광역시광산구 하남산단5번로67(장덕동),㈜삼립식품/경기도 시흥시 공단1대로 101(정왕동),"미니누네(과자){밀가루(밀/미국산),마가린/인도네시아산[알비디팜유,알비디팜스테아린,정제소금,유화제,정제팜유]유청분말(우유),정제소금,합성착향료(밀크향)},밀크초콜릿/싱가포르산[설탕,식물성유지,탈염유청,코코아파우더,탈지분유,레시틴(대두)]","밀,우유,대두함유",1회 제공량 1봉(50g) 1회 제공량 당 함량 *%영양성분 기준치 열량265kcal 탄수화물29g 9% 당류7g 단백질3g 5% 지방15g 29% 포화지방8g 53% 트랜스지방0g 콜레스테롤0mg 0% 나트륨210mg 11% *%영양성분기준치:1일 영양성분 기준치에 대한비율,알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021716/19910227021716-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021716/19910227021716-2.jpg
10751,식품,19910227021659,미니리얼브라우니샌드,빵류,알수없음,300g,㈜호남샤니/광주광역시광산구 하남산단5번로67(장덕동),㈜삼립식품/경기도 시흥시 공단1대로 101(정왕동),"밀가루(밀/미국산),백설탕,계란/국산,마가린/인도네시아산(정제팜올레인유,팜유,팜스테아린,정제소금,유화제),초콜릿(코코아매스,설탕,코코아버터,무수유지방(우유),레시틴(대두),쇼트닝(가공유지,유화제,올레오레진로즈메리),코코아분말,당류가공품,탈지분유,혼합제제(산도조절제,전분),잔탄검,산도조절제,합성착향료(바닐라향),혼합제제[베타카로틴(합성착색료),유화제,d-알파-토코페롤,구연산]","밀,계란,우유,대두함유",1회 제공량 2개(50g) 총 6회 제공량(300g) 1회 제공량 당 함량 *%영양성분 기준치 열량250kcal 탄수화물30g 9% 당류17g 단백질3g 5% 지방13g 25% 포화지방8g 53% 트랜스지방0g 콜레스테롤25mg 8% 나트륨120mg 6% *%영양성분기준치:1일 영양성분 기준치에 대한비율,알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021659/19910227021659-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021659/19910227021659-2.jpg
10753,식품,19910227021629,궁중약과수라방,과자,유탕처리제품,300g,㈜호남샤니/광주광역시 광산구 하남산단5번로 67(장덕동),㈜에스피씨삼립/경기도 시흥시 공단1대로 101(정왕동),"밀가루(밀/미국산,호주산,캐나다산),물엿,백설탕,채종유[유채씨유/호주산,규소수지],황물엿,물엿,D-소르비톨액,유화제,정제소금/국산,산도조절제,혼합제제[바닐린,말토덱스트린],계피분말",밀함유,"1회 제공량 1개(30g) 총 10회 제공량(300g) 1회 제공량 당 함량 :열량138kcal, 탄수화물19g(6%) . 당류7g,단백질2g(4%),지방6g(12%),포화지방0.6g(4%) . 트랜스지방0g,콜레스테롤0mg(0%),나트륨30mg(2%) *%영양성분기준치:1일 영양성분 기준치에 대한 비율",알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021629/19910227021629-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021629/19910227021629-2.jpg
10759,식품,19910227021549,왕만쥬,빵류,알수없음,60g,㈜호남샤니/광주광역시 광산구 하남산단5번로 67(장덕동),㈜삼립식품/경기도 시흥시 공단1대로 101(정왕동),"밀가루[밀(미국산),밀(미국산,호주산,캐나다산)],콩과당(농산물조림)[콩앙금(강낭콩/수입산),백설탕],백설탕,물엿,마가린,난황(계란),액상과당,산도조절제,혼합제제(산도조절제,전분),당류가공품","밀,계란함유",1회 제공량 1봉(60g) 1회 제공량 당 함량 *%영양소기준치 열량200kcal 탄수화물42g 13% 당류14g 단백질4g 7% 지방1.9g 4% 포화지방0g 0% 트랜스지방0g 콜레스테롤5mg 2% 나트륨100mg 5% *%영양소기준치:1일 영양소 기준치에 대한 비율,알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021549/19910227021549-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021549/19910227021549-2.jpg
10761,식품,19910227021505,옛날밤만쥬,빵류,알수없음,400g,㈜호남샤니/광주광역시 광산구 하남산단5번로 67(장덕동),㈜삼립식품/경기도 시흥시 공단1대로 101(정왕동),"콩과당(농산물조림)[콩앙금(강낭콩/수입산),백설탕],밀가루[밀(미국산),밀(미국산,호주산,캐나다산)],백설탕,물엿,난황(계란),마가린,액상과당,산도조절제,혼합제제(산도조절제,전분),당류가공품(밤페이스트33.4%/국산)","밀,계란 함유","1회 제공량 3개(75g) 총약5회 제공량(400g) 1회제공량당함량 *%영양소 기준치 열량 251kcal, 탄수화물 54g 16%,당류 20g, 단백질 5g 9%, 지방 1.7g 3%, 포화지방 0.5g 3%,트랜스지방 0g,콜레스테롤 10mg 3%,나트륨 130mg 7% *%영양소 기준치: 1일 영양소 기준치에 대한 비율",알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021505/19910227021505-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021505/19910227021505-2.jpg
10766,식품,19910227021361,미니초코칩쿠키,과자 ,알수없음,400g,(주)호남샤니_광주광역시 광산구 하남산단5번로 67(장덕동),㈜에스피씨삼립_경기도 시흥시 공단1대로101(정왕동),"밀가루(밀/미국산),마가린/인도네시아산[식물성유지,정제소금,유화제,합성향료,d-토코페롤(혼합형)],기타설탕[원당,카라멜색소],다크컴파운드칩스(준초콜릿)/싱가포르산[설탕,코코아파우더,식물성유지,레시틴,바닐린],물엿,설탕,전란액,코코아분말(네덜란드산),혼합제제[산성피로인산나트륨,전분,탄산수소나트륨,제일인산칼슘,탄산칼슘],정제소금,카라멜색소,산도조절제","밀,대두,계란","총 내용량 400g (20g x 20개) 1개 (20g)당 106kcal
< 1개당 1일 영양성분 기춘치에 대한 비율>
나트륨50mg 3%, 탄수화물12g 4%, 당류6g 6%, 지방6g 11%, 트랜스지방0g, 포화지방2.8g 19%, 콜레스테롤1mg 0%, 단백질1g 2%
<총 내용량당 1일 영양성분 기춘치에 대한 비율>
나트륨1,000mg 50%, 탄수화물240g 74%, 당류120g 120%, 지방120g 222%, 트랜스지방0g, 포화지방56g 373%, 콜레스테롤20mg 7%, 단백질20g 36%
1일 영양성분 기준치에 대한 비율(%)은 2,000kcal기준이므로 개인의 필요 열량에 따라 다를 수 있습니다.",8801068050011,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021361/19910227021361-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021361/19910227021361-2.jpg
10768,식품,19910227021149,정통밤만쥬,빵류(케이크),알수없음,23g,㈜호남샤니,㈜에스피씨삼립,"밀가루[밀(미국산),밀(미국산,호주산,캐나다산)],콩과당[콩앙금(강낭콩/외국산)],백설탕,물엿,난황액(국산)","밀,계란함유","총 내용량 23g 73kcal 총 내용량당 1일 영양성분 기준치에 대한 비율임 나트륨45mg 2% 탄수화물16g 5% 당류8g 지방0.6g 1% 트랜스지방0g 포화지방0.3g 2% 콜레스테롤0mg 0% 단백질1g 2%  1일 영양성분 기준치에 대한 비율(%)은 2,000kcal기준이므로 개인의 필요 열량에 따라 다를 수 있습니다.",알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021149/19910227021149-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021149/19910227021149-2.jpg
10772,식품,19910144038609,스윗푸딩 캐러멜마끼아또,즉석섭취식품,알수없음,99g,알수없음,알수없음,"가공유크림[우유(국산),가공버터(독일산),유크림,혼합제제(글리세린지방산에스테르,소르비탄지방산에스테르),레시틴],우유(국산),식물성유지(부분경화유)[싱가폴산(채종부분경화유,팜유,레시틴,비타민E,구연산)],탈지분유,전란액,유크림,실물성유지,난황액,커피(커피원두100%)[외국산:베트남,페루,브라질등],포도당,주정,합성향료(커피향),자당지방산에스테르,유화제,디종체리스피릿,정제염,혼합제제[디엘알파초산토코페롤,변성전분,말토덱스트린,이산화규소],헥사메타인산나트륨,탄산수소나트륨*캐러멜시럽:당류가공품A(설탕,정제수),정제수,당류가공품B(설탕,정제수),설탕,혼합제제(잔탄검,카라기난)","난류,우유,대두 함유",알수없음,8801007569390,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038609/19910144038609-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038609/19910144038609-2.jpg
10773,식품,19910144038608,스윗푸딩 카페라떼,즉석섭취식품,알수없음,190g,씨제이제일제당주식회사 부산시 사하구 다대로 210,알수없음,"정제수,설탕,가공유크림[우유(국산),가공버터(독일산),유크림(외국산),혼합제제(글리세린지방산에스테르,소르비탄지방산에스테르),레시틴],우유(국산),식물성유지(부분경화유)[싱가폴산(채종부분경화유,팜유,레시틴,비타민E,구연산)],탈지분유(국산),전란액,유크림(국산),식물성유지,난황액,커피(커피원두100%)[외국산:베트남,페루,브라질등],포도당,주정,합성향료(커피향),자당지방산에스테르,유화제,디종체리스피릿,정제염,혼합제제[디엘알파초산토코페롤,변성전분,말토덱스트린,이산화규소],핵사메타인산나트륨,탄산수소나트륨","난류,우유,대두 함유",알수없음,8801007558745,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038608/19910144038608-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038608/19910144038608-2.jpg
10775,식품,19910144038598,햇반컵반 콩나물국밥,즉석조리식품,알수없음,270g,씨제이제일제당주식회사 부산시 사하구 다대로 210,알수없음,"*햇반(즉석조리식품/질소충전제품/살균제품):배합수제외[멥쌀(국산)99.9%,쌀미강추출물]*콩나물과육수(소스류/멸균제품/레토르트식품):정제수,콩나물(콩/미국산),콩나물엑기스[콩나물농축액(콩나물/국산),덱스트린,올리고당,정제염(국산),당밀],마늘(중국산),젖산칼슘,구연산*콩나물국밥건더기(기타가공품):콩나물해장국밥용분말[육수맛시즈닝{멸치액젓혼합분말(중국산)},청양고추엑기스분말{청양고추추출농축액(청양고추/국산)},정제소금,함수결정포도당,감칠맛풍미료],동결건조파(중국산)[대파,포도당],링홍고추후레이크(중국산)","밀,대두,새우 함유","1회 제공량 (270g) 1회 제공량당 함량 %영양성분 기준치 열량 250kcal, 탄수화물 55g 17%,당류 1g, 단백질 6g 11%, 지방 0.6g 11%, 포화지방 0g 0%,트랜스지방 0g,콜레스테롤 0mg 0%,나트륨 730mg 37% *%영양성분 기준치: 1일 영양성분 기준치에 대한 비율",알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038598/19910144038598-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038598/19910144038598-2.jpg
10777,식품,19910144038595,햇반컵반 볶음김치덮밥,즉석조리식품,알수없음,279g,씨제이제일제당㈜ /부산시 사하구 다대로 210,알수없음,"*햇반(180g/즉석조리식품/질소충전제품/살균제품):배합수제외[멥쌀(국산)99.9%,쌀미강추출물]*볶은김치덮밥소스(97.5g/소스류/살균제품):맛김치[절임배추{배추(국내산),천일염},고춧가루(중국산),밀가루풀,백설탕,마늘],돈지쇼트닝프리(돼지고기/국내산),해찬들알찬고추장그린[물엿,소맥분(밀/미국산,호주산),고추양념(중국산),탈지대두분,정제소금],마늘,채소담미유,백설탕,쇠고기진한다시,고춧가루,하선정멸치액젓,혼합제제[가공유지,혼합제제{트리아세틴,합성향료},d-토코페롤(혼합형)],올레오레진캪시컴","밀,대두,돼지고기,쇠고기 함유","1회 제공량 (279g) 1회 제공량당 함량 %영양성분 기준치 열량 395kcal, 탄수화물 65g 20%,당류 5g, 단백질 7g 13%, 지방 12g 24%, 포화지방 4.2g 28%,트랜스지방 0g,콜레스테롤 5mg 2%,나트륨 900mg 45% *%영양성분 기준치: 1일 영양성분 기준치에 대한 비율",알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038595/19910144038595-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038595/19910144038595-2.jpg
10778,식품,19910144038594,햇반컵반 오징어 덮밥,즉석조리식품,알수없음,290g,씨제이제일제당㈜ /부산시 사하구 다대로 210,알수없음,"*햇반(180g/즉석조리식품/질소충전제품/살균제품):배합수제외[멥쌀(국산)99.9%,쌀미강추출물]*오징어덮밥소스(110g/소스류/살균제품):오징어(국산),정제수,당근(국산),양파(국산),옥배유,맥아물엿,대파,백설탕,마늘,고춧가루,해찬들알찬고추장그린,혼합제제(변성전분,말토덱스트린),양조간장,혼합해물엑기스,쇠고기진한다시,정제소금,짬뽕향미유,파프리카추출색소,흑후추분말","대두,밀,새우,쇠고기,오징어,조개류(굴) 함유","1회 제공량 (290g) 1회 제공량당 함량 %영양성분 기준치 열량 400kcal, 탄수화물 71g 22%,당류 7g, 단백질 11g 20%, 지방 8g 16%, 포화지방 1.4g 9%,트랜스지방 0g,콜레스테롤 75mg 25%,나트륨 810mg 41% *%영양성분 기준치: 1일 영양성분 기준치에 대한 비율",알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038594/19910144038594-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038594/19910144038594-2.jpg
10779,식품,19910144038592,쁘띠첼 에끌레어 그린티,빵류,알수없음,48g,씨제이제일제당주식회사/부산시 사하구 다대로 210,알수없음,"우유(국산),식물성크림[정제수,팜액경화유(인도네시아),백설탕,야자경화유(인도네시아),가공버터,물엿],당류가공품A[백설탕,식물성유지(팜오일),식물성오일(코코넛오일),유당,유청분말],전란액(국산),밀가루,정제수,난황액,마가린,백설탕,버터,푸딩프리퍼레이션,혼합제제(글리신,말토덱스트린,리소짐,모노디글리세라이드),과자,트레하,당류가공품B,혼합제제(변성전분,말토덱스트린),가당연유,전분,그린티파우더(국산:제주도),당류가공품C,글리신,디종체리스피릿,혼합제제(히드록시프로필메틸셀룰로오스,아라비아검,구아검),정제염,유화제A,유화제B,합성팽창제(탄산수소나트륨,산성피로인산나트륨,제일인산칼슘,푸마르산,옥수수전분),천연바닐라추출물,기타가공품,천연첨가물(카로틴)","우유,대두,계란,밀,돼지고기함유",1회 제공량 48g 1회 제공량당 함량 %영양성분기준치 열량165kcal 탄수화물15g 5% 당류5g 단백질4g 7% 지방10g 20% 포화지방7g 47% 트랜스지방0g 콜레스테롤60mg 20% 나트륨85mg 4% *%영양성분기준치:1일 영양성분 기준치에 대한 비율,알수없음,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038592/19910144038592-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038592/19910144038592-2.jpg
10780,식품,19910144038591,쁘띠첼 에끌레어 라즈베리,빵류,알수없음,96g,알수없음,알수없음,"우유(국산),식물성크림[정제수,팜액경화유(인도네시아),백설탕,야자경화유(인도네시아),가공버터,물엿],당류,가공품A[백설탕,식물성유지(팜오일),식물성오일(코코넛오일),유당,유청분말],전란액(국산),밀가루,정제수,난황액,마가린,백설탕,버터,푸딩프리퍼레이션,혼합제제(글리신,말토덱스트린,리소짐,모노다글리세라이드),트레하,딸기가당그래뉼,혼합제제(변성전분,말토덱스트린),가당연유,당류가공품B,전분,라즈베리파우더(중국산),글리신,비타민C,디종체리스피릿,혼합제제(히드록시프로필메틸셀룰로오스,아라비아검,구아검),정제염,혼합제제(덱스트린,치자적색소,홍국색소),유화제A,유화제B,합성팽창제(탄산수소나트륨,산성피로인산나트륨,제일인산칼슘,푸마르산,옥수수전분),코치닐색소,천연바닐라추출물,기타가공품,천연첨가물(카로틴)","우유,대두,계란,밀,돼지고기함유",1회 제공량 48g 총 2회 제공량(96g) 1회 제공량당 함량 %영양성분기준치 열량165kcal 탄수화물15g 5% 당류9g 단백질4g 7% 지방10g 20% 포화지방6g 40% 트랜스지방0g 콜레스테롤60mg 20% 나트륨65mg 3% *%영양성분기준치:1일 영양성분 기준치에 대한 비율,8801007527819,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038591/19910144038591-1.jpg,http://www.haccp.or.kr/fresh/prdimg/1991/19910144038591/19910144038591-2.jpg
