decision,reason,food_catalog_id,source,food_code,brand_name,maker,name_ko,category,current_recommendation_status,primary_serving_g,candidate_company_tokens,haccp_report_no,haccp_product_name,haccp_manufacture,haccp_seller,haccp_allergy,allergen_tags,haccp_imgurl1,name_match_count,company_match_count,distinct_tag_set_count
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,106404,MFDS_STANDARD_PROCESSED,P123-207020300-3757,"",친정찬,시금치 된장국,PROCESSED,SEARCH_ONLY,50,친정찬,20150445222328,시금치된장국,㈜신세계푸드 음성공장/충청북도 음성군 원남면 원남산단로 128-14/(043)870-3100,㈜이마트 / 서울특별시 성동구 뚝섬로 377(성수동2가) / (02)380-5678,"쇠고기,대두,밀함유","대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2015/20150445222328/20150445222328-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,106704,MFDS_STANDARD_PROCESSED,P102-103010300-0140,"",롯데제과(주),말랑카우바,PROCESSED,SEARCH_ONLY,50,롯데제과,1978057500174,말랑카우바,롯데제과㈜/경남 양산시 양산대로 1158,롯데제과㈜/경남 양산시 양산대로 1158,우유 함유,우유,http://www.haccp.or.kr/fresh/prdimg/1978/1978057500174/1978057500174-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,106735,MFDS_STANDARD_PROCESSED,P102-101010100-0205,"",롯데제과(주),말랑카우우유콘,PROCESSED,SEARCH_ONLY,50,롯데제과,19780575001101,말랑카우우유콘,롯데제과㈜/경남 양산시 양산대로 1158,롯데제과㈜/경남 양산시 양산대로 1158,"밀,대두,우유 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1978/19780575001101/19780575001101-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,106742,MFDS_STANDARD_PROCESSED,P101-206000200-0028,"",롯데제과(주),말랑요구르트말랑카우,PROCESSED,SEARCH_ONLY,20,롯데제과,19830308010237,말랑요구르트 말랑카우,롯데제과주식회사 경기도 평택시 진위면 경기대로 1952,알수없음,"우유,돼지고기,대두 함유","우유,대두,돼지고기",http://www.haccp.or.kr/fresh/prdimg/1983/19830308010237/19830308010237-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,106833,MFDS_STANDARD_PROCESSED,P101-406000400-0217,"",브레드타임,말차 스콘,PROCESSED,SEARCH_ONLY,70,브레드타임,20170080929165,말차스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/20170080929165/20170080929165-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,106973,MFDS_STANDARD_PROCESSED,P103-101020500-0305,"",(주)씨앤지,말차아몬드초코볼,PROCESSED,SEARCH_ONLY,20,씨앤지,197303470031035,말차아몬드초코볼,로얄제과㈜_경기도 용인식 처인구 경안천로 122번길 15,㈜GS리테일_경기도 용인시 처인구 포곡음 포곡로 100,"우유, 대두","우유,대두",http://www.haccp.or.kr/fresh/prdimg/1973/197303470031035/197303470031035-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107792,MFDS_STANDARD_PROCESSED,P101-406000400-0020,"",(주)디저트앤,말차스콘,PROCESSED,SEARCH_ONLY,70,디저트앤,20170080929165,말차스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/20170080929165/20170080929165-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107793,MFDS_STANDARD_PROCESSED,P101-406000400-0338,"",주식회사이다,말차스콘,PROCESSED,SEARCH_ONLY,70,이다,20170080929165,말차스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/20170080929165/20170080929165-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107794,MFDS_STANDARD_PROCESSED,P101-406000400-0021,"",주식회사우드앤브릭,말차스콘,PROCESSED,SEARCH_ONLY,70,우드앤브릭,20170080929165,말차스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/20170080929165/20170080929165-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107795,MFDS_STANDARD_PROCESSED,P101-406000400-0218,"",(주)오후의작은선물,말차스콘,PROCESSED,SEARCH_ONLY,70,오후의작은선물,20170080929165,말차스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/20170080929165/20170080929165-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107796,MFDS_STANDARD_PROCESSED,P101-406000100-0017,"",(주)제이에이치더블유케익앤브레드봉,말차스콘,PROCESSED,SEARCH_ONLY,70,제이에이치더블유케익앤브레드봉,20170080929165,말차스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/20170080929165/20170080929165-1.png,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,107807,MFDS_STANDARD_PROCESSED,P109-801080100-0436,"",퓨어플러스(주),마일드워터,BEVERAGE,SEARCH_ONLY,200,퓨어플러스,20020623009648,마일드 워터,퓨어플러스㈜/경상남도 함양군 수동면 수동농공길11,㈜이마트 서울특별시 성동구 뚝섬로 377(성수동2가) 02-380-5678,복숭아 함유,복숭아,http://www.haccp.or.kr/fresh/prdimg/2002/20020623009648/20020623009648-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107812,MFDS_STANDARD_PROCESSED,P101-103000400-0472,"",미가방유한회사,마일드스위트오레오초콜릿샌드위치쿠키,PROCESSED,SEARCH_ONLY,30,미가방,19960399065289,마일드스위트 오레오 초콜릿샌드위치쿠키,미가방 유한회사_강원도 철원군 김화읍 외골길 34-40,동서식품㈜_인천광역시 부평구 부평북로 215,"밀,우유,대두","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1996/19960399065289/19960399065289-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107857,MFDS_STANDARD_PROCESSED,P114-101010200-0298,"",주식회사 내일식품,맛김치,PROCESSED,SEARCH_ONLY,40,내일식품,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107868,MFDS_STANDARD_PROCESSED,P114-101010200-1276,"",(주)명가식품,맛김치,PROCESSED,SEARCH_ONLY,40,명가식품,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107869,MFDS_STANDARD_PROCESSED,P114-101010200-1446,"","QINGDAO DEESHENG FOOD CO.,LTD.",맛김치,PROCESSED,SEARCH_ONLY,40,qingdaodeeshengfoodco|ltd,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107870,MFDS_STANDARD_PROCESSED,P114-101010200-2028,"",QINGDAO HOLYHONG FOODS CO LTD,맛김치,PROCESSED,SEARCH_ONLY,40,qingdaoholyhongfoodscoltd,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107871,MFDS_STANDARD_PROCESSED,P114-101010200-2300,"",주식회사쿡스탑앤푸드,맛김치,PROCESSED,SEARCH_ONLY,40,쿡스탑앤푸드,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107872,MFDS_STANDARD_PROCESSED,P114-101010200-1277,"","QINGDAO DEESHENG FOOD CO.,LTD.",맛김치,PROCESSED,SEARCH_ONLY,40,qingdaodeeshengfoodco|ltd,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107873,MFDS_STANDARD_PROCESSED,P114-101010200-1279,"",온마담,맛김치,PROCESSED,SEARCH_ONLY,40,온마담,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107874,MFDS_STANDARD_PROCESSED,P114-101010200-1274,"",대도김치,맛김치,PROCESSED,SEARCH_ONLY,40,대도김치,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107875,MFDS_STANDARD_PROCESSED,P114-101010200-2139,"",희성푸드,맛김치,PROCESSED,SEARCH_ONLY,40,희성푸드,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107886,MFDS_STANDARD_PROCESSED,P114-101010200-0297,"",(주)아워홈,맛김치,PROCESSED,SEARCH_ONLY,40,아워홈,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107887,MFDS_STANDARD_PROCESSED,P114-101010200-0640,"",서안동농협풍산김치공장,맛김치,PROCESSED,SEARCH_ONLY,40,서안동농협풍산김치,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107888,MFDS_STANDARD_PROCESSED,P114-101010200-0490,"",농업회사법인유한회사일품김치,맛김치,PROCESSED,SEARCH_ONLY,40,일품김치,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107889,MFDS_STANDARD_PROCESSED,P114-101010200-0489,"",뫼내뜰영농조합법인식품공장,맛김치,PROCESSED,SEARCH_ONLY,40,뫼내뜰식품,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107890,MFDS_STANDARD_PROCESSED,P114-101020100-0001,"",백년식품,맛김치,PROCESSED,SEARCH_ONLY,40,백년식품,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107891,MFDS_STANDARD_PROCESSED,P114-101010200-0743,"",전라도흥부식품,맛김치,PROCESSED,SEARCH_ONLY,40,전라도흥부식품,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107892,MFDS_STANDARD_PROCESSED,P114-101010200-0920,"","QINGDAO HAIDEKANG FOODS CO., LTD",맛김치,PROCESSED,SEARCH_ONLY,40,qingdaohaidekangfoodsco|ltd,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,107893,MFDS_STANDARD_PROCESSED,P114-103010200-0219,"",농업회사법인주식회사태성김치,맛김치,PROCESSED,SEARCH_ONLY,40,태성김치,2018041507227,맛김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507227/2018041507227-1.png,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108219,MFDS_STANDARD_PROCESSED,P114-201020100-0116,"",한둘아식품,마늘장아찌,PROCESSED,SEARCH_ONLY,20,한둘아식품,2018041507237,마늘장아찌,(주)올마루,"","대두,밀","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507237/2018041507237-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108220,MFDS_STANDARD_PROCESSED,P114-201020100-0193,"",해든농원,마늘장아찌,PROCESSED,SEARCH_ONLY,20,해든농원,2018041507237,마늘장아찌,(주)올마루,"","대두,밀","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507237/2018041507237-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108221,MFDS_STANDARD_PROCESSED,P114-300030000-0742,"",(주)육십오도씨,마늘장아찌,PROCESSED,SEARCH_ONLY,50,육십오도씨,2018041507237,마늘장아찌,(주)올마루,"","대두,밀","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507237/2018041507237-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108222,MFDS_STANDARD_PROCESSED,P114-201020100-0085,"",(주)녹선,마늘장아찌,PROCESSED,SEARCH_ONLY,20,녹선,2018041507237,마늘장아찌,(주)올마루,"","대두,밀","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507237/2018041507237-1.png,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,108332,MFDS_STANDARD_PROCESSED,P101-106000100-6306,"",롯데제과(주),마가렛트,PROCESSED,SEARCH_ONLY,30,롯데제과,1996024206725,마가렛트,롯데제과㈜대전광역시 대덕구 문평동로 18번길 21,롯데제과㈜대전광역시 대덕구 문평동로 18번길 21,"밀,계란,우유,대두,땅콩,쇠고기 함유","난류,우유,땅콩,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1996/1996024206725/1996024206725-1.jpg,2,2,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,108383,MFDS_STANDARD_PROCESSED,P109-302030200-0717,"",풀무원건강생활(주),마늘&부추발효녹즙,BEVERAGE,SEARCH_ONLY,200,풀무원건강생활,2009044204066,마늘&부추 발효녹즙,"풀무원건강생활㈜, 충북 증평군 도안면 원명로 35",알수없음,"계란, 대두함유","난류,대두",http://www.haccp.or.kr/fresh/prdimg/2009/2009044204066/2009044204066-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108397,MFDS_STANDARD_PROCESSED,P114-400020100-1777,"","LAIWU MANHING VEGETABLES FRUITS AND PROVISIONS PROCESSING CO., LTD",마늘 장아찌,PROCESSED,SEARCH_ONLY,25,laiwumanhingvegetablesfruitsandprovisionsprocessingco|ltd,2018041507237,마늘장아찌,(주)올마루,"","대두,밀","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507237/2018041507237-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108398,MFDS_STANDARD_PROCESSED,P114-400020100-1778,"","YANBIAN HANSHIFU FOLK FOOD CO.,LTD. YANJI BRANCH",마늘 장아찌,PROCESSED,SEARCH_ONLY,25,yanbianhanshifufolkfoodco|ltdyanjibranch,2018041507237,마늘장아찌,(주)올마루,"","대두,밀","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507237/2018041507237-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108403,MFDS_STANDARD_PROCESSED,P117-201020100-1573,"",평화나무육가공공방,마늘 소시지,PROCESSED,SEARCH_ONLY,30,평화나무육가공공방,19930607450195,마늘소시지,한성기업㈜/경남 김해시 삼안로51,한성기업㈜/경남 김해시 삼안로51,"돼지고기,닭고기,대두,계란,밀,우유,쇠고기 함유","난류,우유,대두,밀,돼지고기,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1993/19930607450195/19930607450195-1.jpg,2,0,2
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,108469,MFDS_STANDARD_PROCESSED,P117-100010300-0775,"",(주)동원F&B,리챔 오리지널,PROCESSED,SEARCH_ONLY,30,동원fb,2005040500377,리챔 오리지널,㈜동원F&B/충북진천군광혜원면광혜원산단길112,㈜동원F&B/충북진천군광혜원면광혜원산단길112,"돼지고기,대두 함유","대두,돼지고기",http://www.haccp.or.kr/fresh/prdimg/2005/2005040500377/2005040500377-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108688,MFDS_STANDARD_PROCESSED,P101-405000400-6443,"",제일씨앤에프(C&F),마늘빵,PROCESSED,SEARCH_ONLY,70,제일씨앤에프,20030221351134,마늘빵,씨튼장애인직업재활센터(씨튼베이커리)_광주광역시 북구 앰코로 123,_,"밀,우유","우유,밀",http://www.haccp.or.kr/fresh/prdimg/2003/20030221351134/20030221351134-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108689,MFDS_STANDARD_PROCESSED,P101-405000400-4104,"",피키오븐,마늘빵,PROCESSED,SEARCH_ONLY,70,피키오븐,20030221351134,마늘빵,씨튼장애인직업재활센터(씨튼베이커리)_광주광역시 북구 앰코로 123,_,"밀,우유","우유,밀",http://www.haccp.or.kr/fresh/prdimg/2003/20030221351134/20030221351134-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,108690,MFDS_STANDARD_PROCESSED,P101-405000400-4724,"",참브레드,마늘빵,PROCESSED,SEARCH_ONLY,70,참브레드,20030221351134,마늘빵,씨튼장애인직업재활센터(씨튼베이커리)_광주광역시 북구 앰코로 123,_,"밀,우유","우유,밀",http://www.haccp.or.kr/fresh/prdimg/2003/20030221351134/20030221351134-1.jpg,1,0,1
